FQDN System Name,IP Address,Network,Network Range,Broadcast Address,VLAN,VLAN number,Physical System,Logical Net,Logical Interface,Network Scope,TOR switch used
tagq00.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.34/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq01.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.4/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq01.main.q1.tdnqa.hzl.ilx.com,10.181.196.4/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq01.out.q1.tdnqa.hzl.ilx.com,10.53.30.4/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq01.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.35/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq02.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.5/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq02.main.q1.tdnqa.hzl.ilx.com,10.181.196.5/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq02.out.q1.tdnqa.hzl.ilx.com,10.53.30.5/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq02.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.36/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq03.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.6/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq03.main.q1.tdnqa.hzl.ilx.com,10.181.196.6/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq03.out.q1.tdnqa.hzl.ilx.com,10.53.30.6/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq1,PROD,PRODPDNHYPER,Business Site,YES
tagq03.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.37/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq04.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.35/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq04.main.q1.tdnqa.hzl.ilx.com,10.181.196.35/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq04.out.q1.tdnqa.hzl.ilx.com,10.53.30.35/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq04.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.38/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq05.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.63/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq05.main.q1.tdnqa.hzl.ilx.com,10.181.196.63/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq05.out.q1.tdnqa.hzl.ilx.com,10.53.30.63/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq05.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.39/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq06.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.123/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq06.main.q1.tdnqa.hzl.ilx.com,10.181.196.123/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq06.out.q1.tdnqa.hzl.ilx.com,10.53.30.123/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq06.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.40/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq07.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.115/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq07.main.q1.tdnqa.hzl.ilx.com,10.181.196.115/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq07.out.q1.tdnqa.hzl.ilx.com,10.53.30.115/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq07.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.41/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq08.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.113/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq08.main.q1.tdnqa.hzl.ilx.com,10.181.196.113/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq08.out.q1.tdnqa.hzl.ilx.com,10.53.30.113/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq08.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.42/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tagq09.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.114/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq09.main.q1.tdnqa.hzl.ilx.com,10.181.196.114/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq09.out.q1.tdnqa.hzl.ilx.com,10.53.30.114/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdngateq2,PROD,PRODPDNHYPER,Business Site,YES
tagq09.sec2.q1.tdnqa.hzl.ilx.com,10.53.35.43/27,SEC2,10.53.35.32/27,10.53.35.63,HZLS-93COLO-TDNM1-A-SECURE-2,2545,tdngateq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnftpq1.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.70/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnftpq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.5/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnftpq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.27/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnftpq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.27/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnftpq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.27/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnftpq2.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.77/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnftpq2.filer.q1.tdnqa.hzl.ilx.com,10.181.198.12/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
tdnftpq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.34/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
tdnftpq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.34/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
tdnftpq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.34/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq1.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.83/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnnfsq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.6/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.37/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.37/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.37/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq2.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.82/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
tdnnfsq2.filer.q1.tdnqa.hzl.ilx.com,10.181.198.13/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.38/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.38/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
tdnnfsq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.38/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
thisq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.120/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,monetq1,PROD,PRODHYPER,Business Site,YES
thisq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.120/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,monetq1,PROD,PRODHYPER,Business Site,YES
thisq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.120/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,monetq1,PROD,PRODHYPER,Business Site,YES
tigerq1.web.q1.tdnqa.hzl.ilx.com,10.53.28.8/24,WEB,10.53.28.0/24,10.53.28.255,HZLS-93COLO-TDNM1-A-JUMBO-1,2510,phys-tigerq1,WEB,WEBHYPER,Business Site,YES
tigerq1.webfs.q1.tdnqa.hzl.ilx.com,10.181.199.7/24,WEBFS,10.181.199.0/24,10.181.199.255,HZLS-93COLO-TDNM1-A-WEBFS-1,2511,phys-tigerq1,WEB,WEBHYPER,Business Site,YES
tigerq2.web.q1.tdnqa.hzl.ilx.com,10.53.28.9/24,WEB,10.53.28.0/24,10.53.28.255,HZLS-93COLO-TDNM1-A-JUMBO-1,2510,phys-tigerq1,WEB,WEBHYPER,Business Site,YES
tigerq2.webfs.q1.tdnqa.hzl.ilx.com,10.181.199.8/24,WEBFS,10.181.199.0/24,10.181.199.255,HZLS-93COLO-TDNM1-A-WEBFS-1,2511,phys-tigerq1,WEB,WEBHYPER,Business Site,YES
tpalertq1.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.67/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1a,EXCH,EXCH,Business Site,
tpalertq1.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.68/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1a,EXCH,EXCH,Business Site,
tpalertq1.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.67/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1a,EXCH,EXCH,Business Site,
tpalertq1.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.68/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1a,EXCH,EXCH,Business Site,
tpalertq1.feed.q1.tdnqa.hzl.ilx.com,10.179.10.2/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq1a,FEED,FEED,Business Site,
tpalertq1.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.130/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq1a,FEPC,FEPC,Business Site,
tpalertq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.40/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
tpalertq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.40/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
tpalertq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.40/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
tpalertq2.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.91/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2a,EXCH,EXCH,Business Site,
tpalertq2.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.92/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2a,EXCH,EXCH,Business Site,
tpalertq2.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.91/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2a,EXCH,EXCH,Business Site,
tpalertq2.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.92/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2a,EXCH,EXCH,Business Site,
tpalertq2.feed.q1.tdnqa.hzl.ilx.com,10.179.10.14/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq2a,FEED,FEED,Business Site,
tpalertq2.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.142/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq2a,FEPC,FEPC,Business Site,
tpalertq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.52/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
tpalertq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.52/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
tpalertq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.52/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
turnstileq1.ext.q1.tdnqa.hzl.ilx.com,10.53.32.7/24,EXT,10.53.32.0/24,10.53.32.255,HZLS-93COLO-MGTM1-A-JUMBO-1,2530,airstreamq1,EXT,EXTHYPER,Business Site,YES
turnstileq2.ext.q1.tdnqa.hzl.ilx.com,10.53.32.11/24,EXT,10.53.32.0/24,10.53.32.255,HZLS-93COLO-MGTM1-A-JUMBO-1,2530,airstreamq2,EXT,EXTHYPER,Business Site,YES
vapdbq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.52/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,vapdbserverq1,PROD,PRODHYPER,Business Site,YES
vapdbq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.119/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,vapdbserverq1,PROD,PRODHYPER,Business Site,YES
vapdbq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.119/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,vapdbserverq1,PROD,PRODHYPER,Business Site,YES
vapdbq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.119/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,vapdbserverq1,PROD,PRODHYPER,Business Site,YES
wb3270q1.web.q1.tdnqa.hzl.ilx.com,10.53.28.10/24,WEB,10.53.28.0/24,10.53.28.255,HZLS-93COLO-TDNM1-A-JUMBO-1,2510,phys-tigerq1,WEB,WEBHYPER,Business Site,YES
wb3270q1.webfs.q1.tdnqa.hzl.ilx.com,10.181.199.9/24,WEBFS,10.181.199.0/24,10.181.199.255,HZLS-93COLO-TDNM1-A-WEBFS-1,2511,phys-tigerq1,WEB,WEBHYPER,Business Site,YES
xbirdq1.ext.q1.tdnqa.hzl.ilx.com,10.53.32.8/24,EXT,10.53.32.0/24,10.53.32.255,HZLS-93COLO-MGTM1-A-JUMBO-1,2530,airstreamq1,EXT,EXTHYPER,Business Site,YES
xbirdq2.ext.q1.tdnqa.hzl.ilx.com,10.53.32.12/24,EXT,10.53.32.0/24,10.53.32.255,HZLS-93COLO-MGTM1-A-JUMBO-1,2530,airstreamq2,EXT,EXTHYPER,Business Site,YES
xvdiq100.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.100/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq101.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.101/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq102.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.102/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq103.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.103/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq104.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.104/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq105.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.105/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq106.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.106/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq107.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.107/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq108.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.108/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq109.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.109/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq110.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.110/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq111.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.111/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq112.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.112/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq113.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.113/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq114.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.114/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq115.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.115/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq116.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.116/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq117.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.117/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq118.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.118/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq119.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.119/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq120.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.120/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq121.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.121/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq122.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.122/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq123.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.123/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
xvdiq124.vditerm.q1.tdnqa.hzl.ilx.com,10.53.33.124/24,VDITERM,10.53.33.0/24,10.53.33.255,HZLS-93COLO-MGTM1-A-VDI-1,2531,tdnvdiq1,EXT,EXT,Business Site,YES
